"Time","PulseRate","SpO2","PulseWaveform","BarGraph","SignalStrength","Beep","FingerOut","Searching","DroppingSpO2","ProbeError"
"2019-10-13 01:49:32.032537",72,97,27,3,5,False,False,False,False,False
"2019-10-13 01:49:32.049266",72,97,28,3,5,False,False,False,False,False
"2019-10-13 01:49:32.066033",72,97,30,3,5,False,False,False,False,False
"2019-10-13 01:49:32.082615",72,97,35,4,5,False,False,False,False,False
"2019-10-13 01:49:32.099463",72,97,42,5,5,False,False,False,False,False
"2019-10-13 01:49:32.116038",72,97,50,6,5,False,False,False,False,False
"2019-10-13 01:49:32.132843",72,97,59,7,5,False,False,False,False,False
"2019-10-13 01:49:32.149463",72,97,66,8,5,False,False,False,False,False
"2019-10-13 01:49:32.166161",72,97,72,9,5,False,False,False,False,False
"2019-10-13 01:49:32.182893",72,97,74,9,5,False,False,False,False,False
"2019-10-13 01:49:32.199685",72,97,73,9,5,False,False,False,False,False
"2019-10-13 01:49:32.216334",72,97,71,8,5,True,False,False,False,False
"2019-10-13 01:49:32.233031",72,97,67,8,5,True,False,False,False,False
"2019-10-13 01:49:32.249677",72,97,64,8,5,False,False,False,False,False
"2019-10-13 01:49:32.266420",72,97,61,7,5,False,False,False,False,False
"2019-10-13 01:49:32.283155",72,97,58,7,5,False,False,False,False,False
"2019-10-13 01:49:32.299737",72,97,55,6,5,False,False,False,False,False
"2019-10-13 01:49:32.316595",72,97,52,6,5,False,False,False,False,False
"2019-10-13 01:49:32.333154",72,97,50,6,5,False,False,False,False,False
"2019-10-13 01:49:32.349965",72,97,47,5,5,False,False,False,False,False
"2019-10-13 01:49:32.366588",72,97,45,5,5,False,False,False,False,False
"2019-10-13 01:49:32.383269",72,97,44,5,5,False,False,False,False,False
"2019-10-13 01:49:32.400035",72,97,43,5,5,False,False,False,False,False
"2019-10-13 01:49:32.416603",72,97,43,5,5,False,False,False,False,False
"2019-10-13 01:49:32.433382",72,97,42,5,5,False,False,False,False,False
"2019-10-13 01:49:32.450226",72,97,42,5,5,False,False,False,False,False
"2019-10-13 01:49:32.466659",72,97,42,5,5,False,False,False,False,False
"2019-10-13 01:49:32.483505",72,97,41,5,5,False,False,False,False,False
"2019-10-13 01:49:32.500121",72,97,40,5,5,False,False,False,False,False
"2019-10-13 01:49:32.516898",72,97,40,5,5,False,False,False,False,False
"2019-10-13 01:49:32.533486",72,97,38,4,5,False,False,False,False,False
"2019-10-13 01:49:32.550218",72,97,37,4,5,False,False,False,False,False
"2019-10-13 01:49:32.567089",72,97,36,4,5,False,False,False,False,False
"2019-10-13 01:49:32.583664",72,97,34,4,5,False,False,False,False,False
"2019-10-13 01:49:32.600501",72,97,33,4,5,False,False,False,False,False
"2019-10-13 01:49:32.617126",72,97,32,4,5,False,False,False,False,False
"2019-10-13 01:49:32.633795",72,97,32,4,5,False,False,False,False,False
"2019-10-13 01:49:32.650447",72,97,31,3,5,False,False,False,False,False
"2019-10-13 01:49:32.667160",72,97,30,3,5,False,False,False,False,False
"2019-10-13 01:49:32.683898",72,97,30,3,5,False,False,False,False,False
"2019-10-13 01:49:32.700693",72,97,30,3,5,False,False,False,False,False
"2019-10-13 01:49:32.717190",72,97,29,3,5,False,False,False,False,False
"2019-10-13 01:49:32.734021",72,97,29,3,5,False,False,False,False,False
"2019-10-13 01:49:32.750626",72,97,29,3,5,False,False,False,False,False
"2019-10-13 01:49:32.767426",72,97,29,3,5,False,False,False,False,False
"2019-10-13 01:49:32.784184",72,97,28,3,5,False,False,False,False,False
"2019-10-13 01:49:32.800771",72,97,28,3,5,False,False,False,False,False
"2019-10-13 01:49:32.817578",72,97,28,3,5,False,False,False,False,False
"2019-10-13 01:49:32.834161",72,97,27,3,5,False,False,False,False,False
"2019-10-13 01:49:32.850961",72,97,27,3,5,False,False,False,False,False
"2019-10-13 01:49:32.867675",72,97,27,3,5,False,False,False,False,False
"2019-10-13 01:49:32.884300",72,97,27,3,5,False,False,False,False,False
"2019-10-13 01:49:32.900971",72,97,29,3,5,False,False,False,False,False
"2019-10-13 01:49:32.917641",72,97,32,4,5,False,False,False,False,False
"2019-10-13 01:49:32.934292",72,97,38,4,5,False,False,False,False,False
"2019-10-13 01:49:32.951117",72,97,45,5,5,False,False,False,False,False
"2019-10-13 01:49:32.967752",72,97,54,6,5,False,False,False,False,False
"2019-10-13 01:49:32.984520",72,97,62,7,5,False,False,False,False,False
"2019-10-13 01:49:33.001059",72,97,69,8,5,False,False,False,False,False
"2019-10-13 01:49:33.017822",72,97,73,9,5,False,False,False,False,False
"2019-10-13 01:49:33.034702",72,97,74,9,5,False,False,False,False,False
"2019-10-13 01:49:33.051221",72,97,73,9,5,False,False,False,False,False
"2019-10-13 01:49:33.068056",72,97,70,8,5,True,False,False,False,False
"2019-10-13 01:49:33.084605",72,97,67,8,5,True,False,False,False,False
"2019-10-13 01:49:33.101446",72,97,64,8,5,False,False,False,False,False
"2019-10-13 01:49:33.118051",72,97,61,7,5,False,False,False,False,False
"2019-10-13 01:49:33.134784",72,97,58,7,5,False,False,False,False,False
"2019-10-13 01:49:33.151589",72,97,55,6,5,False,False,False,False,False
"2019-10-13 01:49:33.168150",72,97,52,6,5,False,False,False,False,False
"2019-10-13 01:49:33.184861",72,97,50,6,5,False,False,False,False,False
"2019-10-13 01:49:33.201653",72,97,48,6,5,False,False,False,False,False
"2019-10-13 01:49:33.218289",72,97,46,5,5,False,False,False,False,False
"2019-10-13 01:49:33.235024",72,97,45,5,5,False,False,False,False,False
"2019-10-13 01:49:33.251618",72,97,44,5,5,False,False,False,False,False
"2019-10-13 01:49:33.268457",72,97,44,5,5,False,False,False,False,False
"2019-10-13 01:49:33.285220",72,97,44,5,5,False,False,False,False,False
"2019-10-13 01:49:33.301723",72,97,44,5,5,False,False,False,False,False
"2019-10-13 01:49:33.318516",72,97,43,5,5,False,False,False,False,False
"2019-10-13 01:49:33.335104",72,97,42,5,5,False,False,False,False,False
"2019-10-13 01:49:33.351963",72,97,41,5,5,False,False,False,False,False
"2019-10-13 01:49:33.368610",72,97,40,5,5,False,False,False,False,False
"2019-10-13 01:49:33.385276",72,97,39,4,5,False,False,False,False,False
"2019-10-13 01:49:33.401988",72,97,37,4,5,False,False,False,False,False
"2019-10-13 01:49:33.418609",72,97,36,4,5,False,False,False,False,False
"2019-10-13 01:49:33.435295",72,97,35,4,5,False,False,False,False,False
"2019-10-13 01:49:33.452189",72,97,34,4,5,False,False,False,False,False
"2019-10-13 01:49:33.468726",72,97,33,4,5,False,False,False,False,False
"2019-10-13 01:49:33.485420",72,97,32,4,5,False,False,False,False,False
"2019-10-13 01:49:33.502133",72,97,32,4,5,False,False,False,False,False
"2019-10-13 01:49:33.518917",72,97,32,4,5,False,False,False,False,False
"2019-10-13 01:49:33.535728",72,97,31,3,5,False,False,False,False,False
"2019-10-13 01:49:33.552222",72,97,31,3,5,False,False,False,False,False
"2019-10-13 01:49:33.569069",72,97,31,3,5,False,False,False,False,False
"2019-10-13 01:49:33.585649",72,97,31,3,5,False,False,False,False,False
"2019-10-13 01:49:33.602455",72,97,30,3,5,False,False,False,False,False
"2019-10-13 01:49:33.619085",72,97,30,3,5,False,False,False,False,False
"2019-10-13 01:49:33.635871",72,97,30,3,5,False,False,False,False,False
"2019-10-13 01:49:33.652526",72,97,29,3,5,False,False,False,False,False
"2019-10-13 01:49:33.669108",72,97,29,3,5,False,False,False,False,False
"2019-10-13 01:49:33.685842",72,97,29,3,5,False,False,False,False,False
"2019-10-13 01:49:33.702600",72,97,28,3,5,False,False,False,False,False
"2019-10-13 01:49:33.719295",72,97,28,3,5,False,False,False,False,False
"2019-10-13 01:49:33.736029",72,97,28,3,5,False,False,False,False,False
"2019-10-13 01:49:33.752616",72,97,29,3,5,False,False,False,False,False
"2019-10-13 01:49:33.769565",72,97,32,4,5,False,False,False,False,False
"2019-10-13 01:49:33.786202",72,97,38,4,5,False,False,False,False,False
"2019-10-13 01:49:33.802726",72,97,44,5,5,False,False,False,False,False
"2019-10-13 01:49:33.819672",72,97,53,6,5,False,False,False,False,False
"2019-10-13 01:49:33.836106",72,97,61,7,5,False,False,False,False,False
"2019-10-13 01:49:33.852930",72,97,68,8,5,False,False,False,False,False
"2019-10-13 01:49:33.869651",72,97,72,9,5,False,False,False,False,False
"2019-10-13 01:49:33.886310",72,97,73,9,5,False,False,False,False,False
"2019-10-13 01:49:33.902916",72,97,72,9,5,False,False,False,False,False
"2019-10-13 01:49:33.919658",72,97,69,8,5,True,False,False,False,False
"2019-10-13 01:49:33.936561",72,97,65,8,5,True,False,False,False,False
"2019-10-13 01:49:33.953158",72,97,62,7,5,False,False,False,False,False
"2019-10-13 01:49:33.969796",72,97,58,7,5,False,False,False,False,False
"2019-10-13 01:49:33.986464",72,97,55,6,5,False,False,False,False,False
"2019-10-13 01:49:34.003206",72,97,52,6,5,False,False,False,False,False
"2019-10-13 01:49:34.019880",72,97,50,6,5,False,False,False,False,False
"2019-10-13 01:49:34.036726",72,97,47,5,5,False,False,False,False,False
"2019-10-13 01:49:34.053301",72,97,46,5,5,False,False,False,False,False
"2019-10-13 01:49:34.070029",72,97,44,5,5,False,False,False,False,False
"2019-10-13 01:49:34.086757",72,97,43,5,5,False,False,False,False,False
"2019-10-13 01:49:34.103620",72,97,43,5,5,False,False,False,False,False
"2019-10-13 01:49:34.120110",72,97,43,5,5,False,False,False,False,False
"2019-10-13 01:49:34.136825",72,97,43,5,5,False,False,False,False,False
"2019-10-13 01:49:34.153461",72,97,43,5,5,False,False,False,False,False
"2019-10-13 01:49:34.170285",72,97,42,5,5,False,False,False,False,False
"2019-10-13 01:49:34.186945",72,97,41,5,5,False,False,False,False,False
"2019-10-13 01:49:34.203615",72,97,40,5,5,False,False,False,False,False
"2019-10-13 01:49:34.220248",72,97,39,4,5,False,False,False,False,False
"2019-10-13 01:49:34.236993",72,97,38,4,5,False,False,False,False,False
"2019-10-13 01:49:34.253832",72,97,37,4,5,False,False,False,False,False
"2019-10-13 01:49:34.270563",72,97,36,4,5,False,False,False,False,False
"2019-10-13 01:49:34.287156",72,97,35,4,5,False,False,False,False,False
"2019-10-13 01:49:34.303730",72,97,34,4,5,False,False,False,False,False
"2019-10-13 01:49:34.320610",72,97,33,4,5,False,False,False,False,False
"2019-10-13 01:49:34.337329",72,97,32,4,5,False,False,False,False,False
"2019-10-13 01:49:34.353859",72,97,32,4,5,False,False,False,False,False
"2019-10-13 01:49:34.370598",72,97,32,4,5,False,False,False,False,False
"2019-10-13 01:49:34.387230",72,97,31,3,5,False,False,False,False,False
"2019-10-13 01:49:34.404042",72,97,31,3,5,False,False,False,False,False
"2019-10-13 01:49:34.420789",72,97,31,3,5,False,False,False,False,False
"2019-10-13 01:49:34.437572",72,97,31,3,5,False,False,False,False,False
"2019-10-13 01:49:34.454108",72,97,31,3,5,False,False,False,False,False
"2019-10-13 01:49:34.470894",72,97,30,3,5,False,False,False,False,False
"2019-10-13 01:49:34.487441",72,97,30,3,5,False,False,False,False,False
"2019-10-13 01:49:34.504260",72,97,30,3,5,False,False,False,False,False
"2019-10-13 01:49:34.520886",72,97,30,3,5,False,False,False,False,False
"2019-10-13 01:49:34.537628",72,97,29,3,5,False,False,False,False,False
"2019-10-13 01:49:34.554232",72,97,29,3,5,False,False,False,False,False
"2019-10-13 01:49:34.571034",72,97,28,3,5,False,False,False,False,False
"2019-10-13 01:49:34.587694",72,97,29,3,5,False,False,False,False,False
"2019-10-13 01:49:34.604545",72,97,30,3,5,False,False,False,False,False
"2019-10-13 01:49:34.621104",72,97,34,4,5,False,False,False,False,False
"2019-10-13 01:49:34.637690",72,97,39,4,5,False,False,False,False,False
"2019-10-13 01:49:34.654557",72,97,45,5,5,False,False,False,False,False
"2019-10-13 01:49:34.671251",72,97,53,6,5,False,False,False,False,False
"2019-10-13 01:49:34.687858",72,97,60,7,5,False,False,False,False,False
"2019-10-13 01:49:34.704556",72,97,66,8,5,False,False,False,False,False
"2019-10-13 01:49:34.721276",72,97,69,8,5,False,False,False,False,False
"2019-10-13 01:49:34.737877",72,97,69,8,5,False,False,False,False,False
"2019-10-13 01:49:34.754847",72,97,67,8,5,True,False,False,False,False
"2019-10-13 01:49:34.771590",72,97,64,8,5,True,False,False,False,False
"2019-10-13 01:49:34.788172",72,97,60,7,5,False,False,False,False,False
"2019-10-13 01:49:34.804782",72,97,57,7,5,False,False,False,False,False
"2019-10-13 01:49:34.821488",72,97,53,6,5,False,False,False,False,False
"2019-10-13 01:49:34.838263",72,97,50,6,5,False,False,False,False,False
"2019-10-13 01:49:34.854859",72,97,47,5,5,False,False,False,False,False
"2019-10-13 01:49:34.871624",72,97,44,5,5,False,False,False,False,False
"2019-10-13 01:49:34.888185",72,97,43,5,5,False,False,False,False,False
"2019-10-13 01:49:34.905029",72,97,42,5,5,False,False,False,False,False
"2019-10-13 01:49:34.921679",72,97,41,5,5,False,False,False,False,False
"2019-10-13 01:49:34.938478",72,97,41,5,5,False,False,False,False,False
"2019-10-13 01:49:34.955119",72,97,41,5,5,False,False,False,False,False
"2019-10-13 01:49:34.971808",72,97,42,5,5,False,False,False,False,False
"2019-10-13 01:49:34.988522",72,97,42,5,5,False,False,False,False,False
"2019-10-13 01:49:35.005310",72,97,41,5,5,False,False,False,False,False
"2019-10-13 01:49:35.021912",72,97,40,5,5,False,False,False,False,False
"2019-10-13 01:49:35.038689",72,97,40,5,5,False,False,False,False,False
"2019-10-13 01:49:35.055294",72,97,39,4,5,False,False,False,False,False
"2019-10-13 01:49:35.072000",72,97,38,4,5,False,False,False,False,False
"2019-10-13 01:49:35.088710",72,97,36,4,5,False,False,False,False,False
"2019-10-13 01:49:35.105553",72,97,35,4,5,False,False,False,False,False
"2019-10-13 01:49:35.122123",72,97,34,4,5,False,False,False,False,False
"2019-10-13 01:49:35.138778",72,97,34,4,5,False,False,False,False,False
"2019-10-13 01:49:35.155525",72,97,33,4,5,False,False,False,False,False
"2019-10-13 01:49:35.172180",72,97,32,4,5,False,False,False,False,False
"2019-10-13 01:49:35.188858",72,97,32,4,5,False,False,False,False,False
"2019-10-13 01:49:35.205623",72,97,31,3,5,False,False,False,False,False
"2019-10-13 01:49:35.222320",72,97,31,3,5,False,False,False,False,False
"2019-10-13 01:49:35.238953",72,97,31,3,5,False,False,False,False,False
"2019-10-13 01:49:35.255766",72,97,31,3,5,False,False,False,False,False
"2019-10-13 01:49:35.272435",72,97,31,3,5,False,False,False,False,False
"2019-10-13 01:49:35.289070",72,97,31,3,5,False,False,False,False,False
"2019-10-13 01:49:35.305785",72,97,30,3,5,False,False,False,False,False
"2019-10-13 01:49:35.322435",72,97,30,3,5,False,False,False,False,False
"2019-10-13 01:49:35.339146",72,97,30,3,5,False,False,False,False,False
"2019-10-13 01:49:35.355812",72,97,30,3,5,False,False,False,False,False
"2019-10-13 01:49:35.372666",72,97,29,3,5,False,False,False,False,False
"2019-10-13 01:49:35.389176",72,97,29,3,5,False,False,False,False,False
"2019-10-13 01:49:35.405994",72,97,29,3,5,False,False,False,False,False
"2019-10-13 01:49:35.422741",72,97,30,3,5,False,False,False,False,False
"2019-10-13 01:49:35.439617",72,97,32,4,5,False,False,False,False,False
"2019-10-13 01:49:35.456141",72,97,36,4,5,False,False,False,False,False
"2019-10-13 01:49:35.472760",72,97,41,5,5,False,False,False,False,False
"2019-10-13 01:49:35.489378",72,97,48,6,5,False,False,False,False,False
"2019-10-13 01:49:35.506255",72,97,56,7,5,False,False,False,False,False
"2019-10-13 01:49:35.522880",72,97,62,7,5,False,False,False,False,False
"2019-10-13 01:49:35.539715",72,97,66,8,5,False,False,False,False,False
"2019-10-13 01:49:35.556196",72,97,67,8,5,False,False,False,False,False
"2019-10-13 01:49:35.573046",72,97,66,8,5,False,False,False,False,False
"2019-10-13 01:49:35.589766",72,97,64,8,5,True,False,False,False,False
"2019-10-13 01:49:35.606525",72,97,60,7,5,True,False,False,False,False
"2019-10-13 01:49:35.623142",72,97,56,7,5,False,False,False,False,False
"2019-10-13 01:49:35.639793",72,97,52,6,5,False,False,False,False,False
"2019-10-13 01:49:35.656601",72,97,49,6,5,False,False,False,False,False
"2019-10-13 01:49:35.673243",72,97,46,5,5,False,False,False,False,False
"2019-10-13 01:49:35.689903",72,97,43,5,5,False,False,False,False,False
"2019-10-13 01:49:35.706615",72,97,41,5,5,False,False,False,False,False
"2019-10-13 01:49:35.723351",72,97,40,5,5,False,False,False,False,False
"2019-10-13 01:49:35.739983",72,97,40,5,5,False,False,False,False,False
"2019-10-13 01:49:35.756753",72,97,40,5,5,False,False,False,False,False
"2019-10-13 01:49:35.773521",72,97,40,5,5,False,False,False,False,False
"2019-10-13 01:49:35.790207",72,97,40,5,5,False,False,False,False,False
"2019-10-13 01:49:35.806738",72,97,40,5,5,False,False,False,False,False
"2019-10-13 01:49:35.823506",72,97,40,5,5,False,False,False,False,False
"2019-10-13 01:49:35.840256",72,97,40,5,5,False,False,False,False,False
"2019-10-13 01:49:35.856882",72,97,39,4,5,False,False,False,False,False
"2019-10-13 01:49:35.873715",72,97,38,4,5,False,False,False,False,False
"2019-10-13 01:49:35.890429",72,97,36,4,5,False,False,False,False,False
"2019-10-13 01:49:35.907040",72,97,35,4,5,False,False,False,False,False
"2019-10-13 01:49:35.923736",72,97,34,4,5,False,False,False,False,False
"2019-10-13 01:49:35.940572",72,97,32,4,5,False,False,False,False,False
"2019-10-13 01:49:35.957118",72,97,31,3,5,False,False,False,False,False
"2019-10-13 01:49:35.973817",72,97,31,3,5,False,False,False,False,False
"2019-10-13 01:49:35.990536",72,97,30,3,5,False,False,False,False,False
"2019-10-13 01:49:36.007274",72,97,30,3,5,False,False,False,False,False
"2019-10-13 01:49:36.023951",72,97,29,3,5,False,False,False,False,False
"2019-10-13 01:49:36.040716",72,97,29,3,5,False,False,False,False,False
"2019-10-13 01:49:36.057324",72,97,29,3,5,False,False,False,False,False
"2019-10-13 01:49:36.074083",72,97,29,3,5,False,False,False,False,False
"2019-10-13 01:49:36.090730",72,97,29,3,5,False,False,False,False,False
"2019-10-13 01:49:36.107585",72,97,29,3,5,False,False,False,False,False
"2019-10-13 01:49:36.124207",72,97,29,3,5,False,False,False,False,False
"2019-10-13 01:49:36.140745",72,97,29,3,5,False,False,False,False,False
"2019-10-13 01:49:36.157577",72,97,28,3,5,False,False,False,False,False
"2019-10-13 01:49:36.174288",72,97,28,3,5,False,False,False,False,False
"2019-10-13 01:49:36.190947",72,97,28,3,5,False,False,False,False,False
"2019-10-13 01:49:36.207702",72,97,28,3,5,False,False,False,False,False
"2019-10-13 01:49:36.224468",72,97,28,3,5,False,False,False,False,False
"2019-10-13 01:49:36.241047",72,97,29,3,5,False,False,False,False,False
"2019-10-13 01:49:36.257745",72,97,33,4,5,False,False,False,False,False
"2019-10-13 01:49:36.274459",72,97,38,4,5,False,False,False,False,False
"2019-10-13 01:49:36.291175",72,97,45,5,5,False,False,False,False,False
"2019-10-13 01:49:36.307963",72,97,53,6,5,False,False,False,False,False
"2019-10-13 01:49:36.324562",72,97,60,7,5,False,False,False,False,False
"2019-10-13 01:49:36.341324",72,97,66,8,5,False,False,False,False,False
"2019-10-13 01:49:36.357925",72,97,70,8,5,False,False,False,False,False
"2019-10-13 01:49:36.374700",72,97,71,8,5,False,False,False,False,False
"2019-10-13 01:49:36.391421",72,96,70,8,5,False,False,False,False,False
"2019-10-13 01:49:36.408073",72,96,67,8,5,True,False,False,False,False
"2019-10-13 01:49:36.424772",72,96,63,7,5,True,False,False,False,False
"2019-10-13 01:49:36.441500",72,96,60,7,5,False,False,False,False,False
"2019-10-13 01:49:36.458150",72,96,56,7,5,False,False,False,False,False
"2019-10-13 01:49:36.474852",72,96,53,6,5,False,False,False,False,False
"2019-10-13 01:49:36.491379",72,96,50,6,5,False,False,False,False,False
"2019-10-13 01:49:36.508339",72,96,48,6,5,False,False,False,False,False
"2019-10-13 01:49:36.524863",72,96,46,5,5,False,False,False,False,False
"2019-10-13 01:49:36.541675",72,96,44,5,5,False,False,False,False,False
"2019-10-13 01:49:36.558401",72,96,43,5,5,False,False,False,False,False
"2019-10-13 01:49:36.574980",72,96,42,5,5,False,False,False,False,False
"2019-10-13 01:49:36.591795",72,96,42,5,5,False,False,False,False,False
"2019-10-13 01:49:36.608532",72,96,42,5,5,False,False,False,False,False
"2019-10-13 01:49:36.625224",72,96,42,5,5,False,False,False,False,False
"2019-10-13 01:49:36.641870",72,96,42,5,5,False,False,False,False,False
"2019-10-13 01:49:36.658605",72,96,41,5,5,False,False,False,False,False
"2019-10-13 01:49:36.675274",72,96,40,5,5,False,False,False,False,False
"2019-10-13 01:49:36.691891",72,96,40,5,5,False,False,False,False,False
"2019-10-13 01:49:36.708575",72,96,38,4,5,False,False,False,False,False
"2019-10-13 01:49:36.725427",72,96,37,4,5,False,False,False,False,False
"2019-10-13 01:49:36.741996",72,96,35,4,5,False,False,False,False,False
"2019-10-13 01:49:36.758802",72,96,34,4,5,False,False,False,False,False
"2019-10-13 01:49:36.775702",72,96,33,4,5,False,False,False,False,False
"2019-10-13 01:49:36.792151",72,96,32,4,5,False,False,False,False,False
"2019-10-13 01:49:36.808965",72,96,32,4,5,False,False,False,False,False
"2019-10-13 01:49:36.825588",72,96,31,3,5,False,False,False,False,False
"2019-10-13 01:49:36.842340",72,96,31,3,5,False,False,False,False,False
"2019-10-13 01:49:36.858953",72,96,31,3,5,False,False,False,False,False
"2019-10-13 01:49:36.875653",72,96,31,3,5,False,False,False,False,False
"2019-10-13 01:49:36.892391",72,96,31,3,5,False,False,False,False,False
"2019-10-13 01:49:36.909082",72,96,31,3,5,False,False,False,False,False
"2019-10-13 01:49:36.925838",72,96,30,3,5,False,False,False,False,False
"2019-10-13 01:49:36.942559",72,96,30,3,5,False,False,False,False,False
"2019-10-13 01:49:36.959172",72,96,30,3,5,False,False,False,False,False
"2019-10-13 01:49:36.975923",72,96,29,3,5,False,False,False,False,False
"2019-10-13 01:49:36.992422",72,96,29,3,5,False,False,False,False,False
"2019-10-13 01:49:37.009272",72,96,29,3,5,False,False,False,False,False
"2019-10-13 01:49:37.025897",72,96,29,3,5,False,False,False,False,False
"2019-10-13 01:49:37.042668",72,96,29,3,5,False,False,False,False,False
"2019-10-13 01:49:37.059396",72,96,31,3,5,False,False,False,False,False
"2019-10-13 01:49:37.075949",72,96,34,4,5,False,False,False,False,False
"2019-10-13 01:49:37.092879",72,96,40,5,5,False,False,False,False,False
"2019-10-13 01:49:37.109517",72,96,47,5,5,False,False,False,False,False
"2019-10-13 01:49:37.126169",72,96,55,6,5,False,False,False,False,False
"2019-10-13 01:49:37.142877",72,96,63,7,5,False,False,False,False,False
"2019-10-13 01:49:37.159508",72,96,70,8,5,False,False,False,False,False
"2019-10-13 01:49:37.176202",72,96,73,9,5,False,False,False,False,False
"2019-10-13 01:49:37.192860",72,96,74,9,5,False,False,False,False,False
"2019-10-13 01:49:37.209580",73,96,73,9,5,False,False,False,False,False
"2019-10-13 01:49:37.226362",73,96,70,8,5,True,False,False,False,False
"2019-10-13 01:49:37.242921",73,96,67,8,5,True,False,False,False,False
"2019-10-13 01:49:37.259755",73,96,64,8,5,False,False,False,False,False
"2019-10-13 01:49:37.276610",73,96,61,7,5,False,False,False,False,False
"2019-10-13 01:49:37.293158",73,96,58,7,5,False,False,False,False,False
"2019-10-13 01:49:37.309919",73,96,55,6,5,False,False,False,False,False
"2019-10-13 01:49:37.326568",73,96,53,6,5,False,False,False,False,False
"2019-10-13 01:49:37.343352",73,96,50,6,5,False,False,False,False,False
"2019-10-13 01:49:37.359770",73,96,48,6,5,False,False,False,False,False
"2019-10-13 01:49:37.376668",73,96,46,5,5,False,False,False,False,False
"2019-10-13 01:49:37.393392",73,96,45,5,5,False,False,False,False,False
"2019-10-13 01:49:37.410044",73,96,45,5,5,False,False,False,False,False
"2019-10-13 01:49:37.426759",73,96,45,5,5,False,False,False,False,False
"2019-10-13 01:49:37.443500",73,96,45,5,5,False,False,False,False,False
"2019-10-13 01:49:37.460131",73,96,44,5,5,False,False,False,False,False
"2019-10-13 01:49:37.476831",73,96,43,5,5,False,False,False,False,False
"2019-10-13 01:49:37.493420",73,96,42,5,5,False,False,False,False,False
"2019-10-13 01:49:37.510238",73,96,41,5,5,False,False,False,False,False
"2019-10-13 01:49:37.526883",73,96,40,5,5,False,False,False,False,False
"2019-10-13 01:49:37.543640",73,96,39,4,5,False,False,False,False,False
"2019-10-13 01:49:37.560388",73,96,38,4,5,False,False,False,False,False
"2019-10-13 01:49:37.576983",73,96,36,4,5,False,False,False,False,False
"2019-10-13 01:49:37.593795",73,96,35,4,5,False,False,False,False,False
"2019-10-13 01:49:37.610516",73,96,34,4,5,False,False,False,False,False
"2019-10-13 01:49:37.627133",73,96,34,4,5,False,False,False,False,False
"2019-10-13 01:49:37.643877",73,96,33,4,5,False,False,False,False,False
"2019-10-13 01:49:37.660482",73,96,33,4,5,False,False,False,False,False
"2019-10-13 01:49:37.677257",73,96,32,4,5,False,False,False,False,False
"2019-10-13 01:49:37.693898",73,96,32,4,5,False,False,False,False,False
"2019-10-13 01:49:37.710581",73,96,32,4,5,False,False,False,False,False
"2019-10-13 01:49:37.727425",73,96,32,4,5,False,False,False,False,False
"2019-10-13 01:49:37.744068",73,96,31,3,5,False,False,False,False,False
"2019-10-13 01:49:37.760812",73,96,31,3,5,False,False,False,False,False
"2019-10-13 01:49:37.777621",73,96,31,3,5,False,False,False,False,False
"2019-10-13 01:49:37.794133",73,96,30,3,5,False,False,False,False,False
"2019-10-13 01:49:37.810920",73,96,30,3,5,False,False,False,False,False
"2019-10-13 01:49:37.827523",73,96,29,3,5,False,False,False,False,False
"2019-10-13 01:49:37.844368",73,96,29,3,5,False,False,False,False,False
"2019-10-13 01:49:37.860887",73,96,29,3,5,False,False,False,False,False
"2019-10-13 01:49:37.877703",73,96,30,3,5,False,False,False,False,False
"2019-10-13 01:49:37.894436",73,96,33,4,5,False,False,False,False,False
"2019-10-13 01:49:37.911114",73,96,39,4,5,False,False,False,False,False
"2019-10-13 01:49:37.927859",73,96,45,5,5,False,False,False,False,False
"2019-10-13 01:49:37.944593",73,96,53,6,5,False,False,False,False,False
"2019-10-13 01:49:37.961105",73,96,61,7,5,False,False,False,False,False
"2019-10-13 01:49:37.977968",73,96,68,8,5,False,False,False,False,False
"2019-10-13 01:49:37.994482",73,96,73,9,5,False,False,False,False,False
"2019-10-13 01:49:38.011352",73,96,74,9,5,False,False,False,False,False
"2019-10-13 01:49:38.027933",73,96,74,9,5,False,False,False,False,False
"2019-10-13 01:49:38.044638",73,96,72,9,5,True,False,False,False,False
"2019-10-13 01:49:38.061424",73,96,69,8,5,True,False,False,False,False
"2019-10-13 01:49:38.078039",73,96,66,8,5,False,False,False,False,False
"2019-10-13 01:49:38.094867",73,96,63,7,5,False,False,False,False,False
"2019-10-13 01:49:38.111571",73,96,60,7,5,False,False,False,False,False
"2019-10-13 01:49:38.128181",73,96,57,7,5,False,False,False,False,False
"2019-10-13 01:49:38.144917",73,96,54,6,5,False,False,False,False,False
"2019-10-13 01:49:38.161582",73,96,52,6,5,False,False,False,False,False
"2019-10-13 01:49:38.178250",73,96,49,6,5,False,False,False,False,False
"2019-10-13 01:49:38.194979",73,96,48,6,5,False,False,False,False,False
"2019-10-13 01:49:38.211736",73,96,46,5,5,False,False,False,False,False
"2019-10-13 01:49:38.228415",73,96,46,5,5,False,False,False,False,False
"2019-10-13 01:49:38.244984",73,96,46,5,5,False,False,False,False,False
"2019-10-13 01:49:38.261817",73,96,45,5,5,False,False,False,False,False
"2019-10-13 01:49:38.278522",73,96,45,5,5,False,False,False,False,False
"2019-10-13 01:49:38.295138",73,96,44,5,5,False,False,False,False,False
